Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
10/09/2024;600;18,5;18,7;17,9;37;38;35;3,3;3,7;2,6;933,4;933,7;933,4;1;107;1,4;;0
10/09/2024;700;17,3;18,7;17,3;43;43;36;4,5;4,8;3,2;933,5;933,5;933,4;1,7;119;2,9;;0
10/09/2024;800;15,4;17,3;15,1;53;53;43;5,9;5,9;4,5;933,8;933,8;933,5;0,1;193;2,9;;0
10/09/2024;900;14,9;16,1;14,8;55;55;47;5,9;5,9;4,5;934,4;934,4;933,8;0,1;72;1,8;;0
10/09/2024;1000;17;17,2;14,5;53;56;52;7,4;7,4;5,7;935,2;935,2;934,4;0,4;71;1,6;101,6;0
10/09/2024;1100;23,8;24,4;16,8;31;55;31;5,6;8,2;5,6;935,4;935,5;935,2;0,1;156;1,6;686,4;0
10/09/2024;1200;29,2;29,7;22,8;20;34;20;3,8;7,6;3,8;935,6;935,7;935,4;1,8;26;5,3;1689,6;0
10/09/2024;1300;31,9;32,2;29,3;15;20;14;1,8;4,7;0,8;935,5;935,6;935,5;2,5;50;6,1;2392,9;0
10/09/2024;1400;33;33,8;31,7;13;15;13;1,2;2,4;0,2;934,8;935,5;934,8;1,4;326;6,1;2817,8;0
10/09/2024;1500;33,2;34,8;32,3;12;14;11;-0,2;2,3;-0,5;933,8;934,8;933,8;1,4;76;4,3;3002,3;0
10/09/2024;1600;33,8;35,5;32,9;12;13;11;0,2;1,7;-0,5;932,5;933,8;932,5;2;128;5;2876,9;0
10/09/2024;1700;35,5;36;33,8;11;12;11;0,9;1,3;-0,2;931,2;932,5;931,2;0,8;228;4,5;2635,8;0
10/09/2024;1800;35,4;36,1;34,6;11;12;10;0,2;1,4;-0,5;930,4;931,2;930,4;1,9;93;5,8;2228,6;0
10/09/2024;1900;34,8;36,1;34,3;11;12;10;-0,2;1,3;-0,5;930,2;930,4;930,2;1,9;114;5,3;1595,8;0
10/09/2024;2000;32,8;34,8;32,7;13;13;11;0,6;1,2;-0,1;930,4;930,4;930,1;2,7;99;5,6;637,8;0
10/09/2024;2100;30,3;32,8;30,3;14;14;13;0;0,9;-0,1;930,8;930,8;930,4;1,4;73;5,6;65,5;0
10/09/2024;2200;27,7;30,3;27,7;17;18;14;0,6;1,1;0;931,3;931,3;930,8;1,4;83;3,8;;0
10/09/2024;2300;26,3;27,7;26,3;19;19;17;0,5;0,6;-0,1;931,8;931,8;931,3;1;93;3;;0
11/09/2024;0;24;26,3;24;25;26;18;3;3,2;0,4;932,5;932,5;931,8;0,1;261;2,4;;0
11/09/2024;100;23;23,8;22,5;29;29;25;3,9;4,1;2,6;932,6;932,6;932,5;0,3;287;1,1;;0
11/09/2024;200;22,9;23,6;22,4;32;32;29;5,5;5,5;4;933;933;932,6;0,1;264;2,4;;0
11/09/2024;300;22,6;23,1;21,8;36;36;32;6,6;6,8;5,4;932,9;933,1;932,9;0,1;112;1,3;;0
11/09/2024;400;21,1;22,8;21,1;42;42;36;7,7;7,9;6,7;932,5;932,9;932,5;0;77;1,3;;0
11/09/2024;500;20,9;21,5;20,7;44;44;41;8,1;8,2;7,6;931,9;932,5;931,9;0,1;119;1;;0
11/09/2024;600;20,7;21,5;20,6;47;47;42;9;9;7,8;931,8;932;931,8;0,4;52;1,9;;0
11/09/2024;700;18,9;20,9;18,7;52;53;45;8,9;9,4;8,3;932,1;932,1;931,7;0,2;93;1,4;;0
11/09/2024;800;18,5;18,9;17,8;54;56;52;9;9,2;8,7;932,6;932,6;932,1;0,4;71;1,5;;0
11/09/2024;900;17,3;18,5;17,3;59;59;54;9,1;9,2;8,7;933,4;933,4;932,6;0,2;61;1,5;;0
11/09/2024;1000;19,9;19,9;17,1;51;60;51;9,4;9,7;9;934,2;934,2;933,4;1,1;102;2;120,2;0
11/09/2024;1100;24,2;24,2;19,9;41;51;39;10;10,8;9;934,8;934,9;934,2;0,6;214;2;712,9;0
11/09/2024;1200;30,4;31,2;24,3;22;41;22;6,1;10,1;6,1;935;935;934,8;2,1;39;6,3;1681,1;0
11/09/2024;1300;32,6;32,6;30,1;19;22;19;6,2;6,7;5,5;935,1;935,1;935;2,1;39;6,3;2383,9;0
11/09/2024;1400;32,3;32,9;31,4;18;20;18;5;6,1;4,7;934,5;935,1;934,5;2,1;89;7,1;2833;0
11/09/2024;1500;33;34,8;31,9;17;19;15;4,4;6,2;3,5;933,7;934,5;933,7;2;184;6,1;3015,6;0
11/09/2024;1600;33,7;34,4;32,7;14;17;14;2,3;5;2,2;932,7;933,7;932,7;2,1;39;6,4;2881,2;0
11/09/2024;1700;34,2;35,1;33,1;14;14;13;2,5;3,4;1,3;931,6;932,7;931,6;1,9;234;6,7;2659,3;0
11/09/2024;1800;34,9;34,9;33,7;14;14;13;3,3;3,5;1,7;930,9;931,6;930,9;1,6;144;6,3;2265,7;0
11/09/2024;1900;33,9;34,9;33,4;13;15;13;1,6;3,5;1,5;930,7;930,9;930,6;2,3;107;7,6;1630,4;0
11/09/2024;2000;32,5;34,5;32,4;15;15;13;2,1;2,7;1,1;930,8;930,8;930,6;2,6;100;6,2;636,7;0
11/09/2024;2100;30,6;32,5;30,6;16;16;15;2;2,1;1,3;931,4;931,4;930,8;1,8;93;6,3;62,9;0
11/09/2024;2200;27,1;30,6;27,1;22;22;16;3,4;3,6;2,1;932,3;932,3;931,4;0,5;79;3,9;;0
11/09/2024;2300;26,2;27,5;26,2;23;23;21;3,3;3,7;3;933,1;933,1;932,4;0,7;95;2,8;;0
12/09/2024;0;25,1;26,2;25,1;27;27;23;4,8;4,8;3,3;933,6;933,6;933,1;1,1;111;2;;0
12/09/2024;100;24,3;25;23,9;29;30;27;5,2;5,4;4,8;934;934;933,6;1,3;141;2,5;;0
12/09/2024;200;24;24,7;23,2;31;32;29;5,6;6;5,2;934,1;934,1;933,9;0,7;167;3,6;;0
12/09/2024;300;22,3;23,9;22,3;36;36;31;6,3;6,4;5,7;934,1;934,2;934;0;25;1,6;;0
12/09/2024;400;21,6;22,3;21,6;39;40;35;7,2;7,3;6,2;933,5;934,1;933,5;0,3;163;1,7;;0
12/09/2024;500;21,7;21,9;20,9;39;42;39;7,1;7,6;7;933,1;933,5;933,1;0,7;131;2,2;;0
12/09/2024;600;20,4;22;20,4;43;43;39;7,5;8,1;7,1;933;933,1;932,9;0,4;233;1,9;;0
12/09/2024;700;20;21,2;19,7;46;47;42;8,1;8,7;7,5;933,1;933,1;932,9;0,1;265;1,3;;0
12/09/2024;800;20;20,4;19,8;44;48;44;7,6;8,7;7,3;933,5;933,6;933,1;0,2;222;1,2;;0
12/09/2024;900;21;21,8;19,8;38;46;36;6,2;7,8;5,9;934;934;933,5;0,5;227;2,2;;0
12/09/2024;1000;24,3;24,5;20,7;32;40;30;6,4;7,2;5,6;934,7;934,8;934;1,1;137;3;128,3;0
12/09/2024;1100;29,4;29,7;24,1;22;32;22;5,2;6,9;5,2;935,2;935,2;934,7;1,2;72;4,8;756,6;0
12/09/2024;1200;31,6;31,7;29,3;19;22;19;5,5;6,2;5,2;935,4;935,5;935,2;1,8;37;7,7;1703,8;0
12/09/2024;1300;33,1;33,2;31,3;18;20;17;5,7;6,5;4,8;935,5;935,5;935,4;1,6;21;5,8;2383,3;0
12/09/2024;1400;34,3;34,6;32,7;14;18;14;3,4;5,6;2,9;934,9;935,5;934,9;0,9;151;4,5;2833,6;0
12/09/2024;1500;34,9;35,2;33;13;16;13;2,9;4,4;2,2;933,9;934,9;933,9;1,3;150;4,4;3035,8;0
12/09/2024;1600;35,6;35,6;33,8;13;14;13;3,4;3,6;2;932,6;933,9;932,6;1,6;147;5,4;2894,6;0
12/09/2024;1700;35,8;36,1;34,1;13;14;12;3,3;3,6;2,1;931,6;932,6;931,6;1,5;179;4,9;2653,4;0
12/09/2024;1800;35,3;36,1;35,2;13;13;12;2,4;3,4;2,1;930,7;931,6;930,7;1,6;163;5,1;2258,5;0
12/09/2024;1900;35,8;36,3;34,9;13;13;12;2,9;3,2;1,8;930,4;930,7;930,3;1;180;4,2;1624;0
12/09/2024;2000;33,6;35,8;33,6;14;15;13;2,8;3,1;2,1;930,7;930,7;930,4;1,7;86;4,1;586,6;0
12/09/2024;2100;31,2;33,6;31,2;18;18;14;3,7;3,7;2,4;931,2;931,2;930,7;0,8;67;4,1;80,7;0
12/09/2024;2200;29,3;31,2;29,3;21;21;18;4,7;4,8;3,8;931,7;931,7;931,2;1,2;59;3;;0
12/09/2024;2300;27,5;29,5;27,5;23;23;20;4,6;4,8;4,1;932,2;932,2;931,7;0,4;60;3;;0
13/09/2024;0;24,7;27,5;24,7;31;31;23;6,5;6,5;4,3;932,7;932,7;932,2;0,1;225;1,7;;0
13/09/2024;100;24,8;24,8;23,9;31;34;30;6,4;7,2;5,8;933;933;932,7;0,1;233;2;;0
13/09/2024;200;23,8;24,8;23,6;34;35;31;7,1;7,4;6,2;933,2;933,2;933;0,8;347;2,4;;0
13/09/2024;300;22,7;23,8;22,6;37;37;33;7,3;7,4;6,5;932,7;933,2;932,7;0;82;2,4;;0
13/09/2024;400;20,5;22,7;20,5;46;46;37;8,6;8,7;7,1;932,4;932,8;932,4;0,2;182;1,9;;0
13/09/2024;500;20,7;21,3;20,5;46;47;45;8,8;9,2;8,6;932,1;932,5;932,1;0;135;1,1;;0
13/09/2024;600;20;21;20;52;56;46;9,8;11,5;8,9;932,1;932,1;932;0,4;107;1,5;;0
13/09/2024;700;19,9;20,7;19,3;51;53;47;9,5;10;8,9;932,3;932,3;932;0,9;93;2;;0
13/09/2024;800;19;19,9;19;54;54;51;9,4;9,6;9,2;932,7;932,8;932,3;0,3;83;1,5;;0
13/09/2024;900;18;19;17,7;59;60;54;9,9;9,9;9,3;933,4;933,4;932,7;0,3;14;1,2;;0
13/09/2024;1000;21,5;21,5;17,2;53;62;53;11,4;11,5;9,7;934,2;934,2;933,4;0,1;82;1,4;118,8;0
13/09/2024;1100;25,3;25,3;21,3;41;55;39;10,9;12,4;10,5;934,8;934,8;934,2;0,8;193;1,8;760,2;0
13/09/2024;1200;32;32;25,3;22;41;22;7,6;11,2;7,2;935,1;935,1;934,8;1;28;4,7;1665,8;0
13/09/2024;1300;33,4;33,4;31,7;19;22;19;6,6;7,5;6,2;935;935,2;935;2;49;5,2;2358;0
13/09/2024;1400;34,3;34,8;33,1;18;20;17;6,7;7,1;5,7;934,3;935;934,3;1,4;324;5,4;2804,5;0
13/09/2024;1500;34,9;35,8;33,4;14;18;14;3,5;7,1;3,1;933,2;934,3;933,2;1,2;24;5,5;3051;0
13/09/2024;1600;35,6;36,5;34,7;14;15;13;4;5;3,3;932,2;933,2;932,2;1,5;204;5,2;2909;0
13/09/2024;1700;35,6;37,2;35,4;14;15;13;3,6;5,3;3,3;931,1;932,2;931,1;1,7;166;4,4;2672,8;0
13/09/2024;1800;36,4;37,3;35,4;13;14;12;3,6;4,5;2,5;930,4;931,1;930,4;1,4;72;4,4;2387,9;0
13/09/2024;1900;34,2;36,5;34,2;14;14;12;3,1;3,9;2,3;930,3;930,4;930,2;1,6;219;5;1522,2;0
13/09/2024;2000;33,6;35,6;33,6;15;15;13;3,2;4;2,8;930,5;930,5;930,3;1,5;192;3,3;658,4;0
13/09/2024;2100;32,1;33,6;32,1;18;18;15;4,6;5;3,1;930,9;930,9;930,5;1;77;3,1;83,3;0
13/09/2024;2200;29;32,1;29;23;23;18;6;6;4,6;931,3;931,3;930,9;0,5;83;3,1;;0
13/09/2024;2300;27,8;29,4;27,6;25;26;23;6,2;6,6;5,7;931,9;931,9;931,3;0,4;86;2,7;;0
14/09/2024;0;25,3;27,8;25,2;33;34;25;7,8;8,4;6,1;932,5;932,5;931,9;0;349;3;;0
14/09/2024;100;25,2;26,8;25,1;33;34;28;7,8;8,5;6,9;933;933;932,5;0,1;272;2,5;;0
14/09/2024;200;25;25,8;24,8;35;35;32;8,4;8,7;7,7;933,3;933,3;933;0,2;167;0,9;;0
14/09/2024;300;24,4;25,3;24,4;37;37;34;8,9;9,1;8,2;933,2;933,3;933,2;0,1;18;1,9;;0
14/09/2024;400;24,7;25,3;24,1;35;39;34;8,2;9,5;8;932,8;933,2;932,7;0,1;40;1,9;;0
14/09/2024;500;22,6;24,6;22,6;43;44;35;9,5;9,7;8,2;932;932,8;932;0;260;2,2;;0
14/09/2024;600;22;22,6;22;45;46;43;9,7;10;9,2;932;932,1;931,9;0;229;0,8;;0
14/09/2024;700;21,3;22,1;21;49;51;45;10,2;10,6;9,8;931,9;932;931,8;0;294;1,8;;0
14/09/2024;800;20,6;21,3;20,6;53;53;49;10,7;10,7;9,9;932,2;932,2;931,9;0,1;325;1,6;;0
14/09/2024;900;19,8;20,7;19,7;57;57;53;10,9;11;10,6;932,5;932,5;932,1;0,1;23;1;;0
14/09/2024;1000;21,4;21,4;19,4;54;59;53;11,6;12;10,8;933,5;933,5;932,5;0,4;219;1,5;105,5;0
14/09/2024;1100;27,5;27,5;21,4;35;54;33;10,6;12,7;9,7;934,3;934,3;933,5;0,3;298;1,5;792,6;0
14/09/2024;1200;31,4;31,4;27;21;33;21;6,5;9,7;6,5;934,8;934,8;934,5;1,6;19;3,9;1675,3;0
14/09/2024;1300;33,6;33,6;31;18;22;18;6,1;7,1;5,5;934,9;935;934,8;1,5;66;5,4;2358,1;0
14/09/2024;1400;34,6;35,3;32,1;17;19;16;5,8;7,3;5,2;934,4;934,9;934,4;1,5;308;5,4;2784,4;0
14/09/2024;1500;34,3;35;32,3;16;19;15;4,7;7,1;4,5;933,4;934,4;933,4;1,5;174;4,2;2983,6;0
14/09/2024;1600;34,9;36;34,2;15;17;15;4,4;5,7;4;932,2;933,4;932,2;1,6;170;5,6;2930,8;0
14/09/2024;1700;36,3;37;34,9;14;16;14;4,4;5,4;4,2;931,2;932,2;931,2;1,3;252;5,8;2799,2;0
14/09/2024;1800;35,5;36,6;34,8;14;15;13;4;5;3,5;930,6;931,2;930,6;2,2;203;6,7;1985,5;0
14/09/2024;1900;35,7;35,9;34,4;14;15;14;4,1;4,7;3,3;930,5;930,6;930,4;1;122;4,9;1371,5;0
14/09/2024;2000;33,6;35,6;33,6;16;17;14;4,6;5,3;3,1;930,6;930,6;930,4;1,6;157;3,7;597,9;0
14/09/2024;2100;31,2;33,6;31,2;20;20;15;5,6;5,7;3,5;931;931,1;930,6;0,3;142;3,6;101,2;0
14/09/2024;2200;29,3;31,2;29,3;24;24;20;6,4;6,8;5,4;931,5;931,5;931,1;0;77;1,9;;0
14/09/2024;2300;27,9;29,4;27,9;26;26;24;6,7;6,8;6,2;932,2;932,2;931,5;0,2;110;2,2;;0
15/09/2024;0;25,9;27,9;25,9;33;33;26;8,4;8,4;6,7;933;933;932,2;0;61;1,6;;0
15/09/2024;100;25,1;25,9;25,1;34;34;32;8,1;8,4;7,8;933,3;933,3;933;0,2;354;0,9;;0
15/09/2024;200;24;25,1;23,9;38;39;34;8,8;9,7;8,3;933,6;933,8;933,3;1,1;70;4,4;;0
15/09/2024;300;22,8;24,4;22,8;41;42;34;8,7;9,1;7,6;933,3;933,7;933,3;0,3;273;3;;0
15/09/2024;400;22,4;23,3;22,4;41;41;38;8,3;8,7;7,7;932,9;933,3;932,9;0,2;260;2,2;;0
15/09/2024;500;22;23;21,9;45;45;41;9,5;9,6;8,8;932,4;932,9;932,4;0,3;333;1,4;;0
15/09/2024;600;22,4;23,1;21,5;39;47;37;7,7;9,9;7,6;932,3;932,4;932,3;0;143;2,3;;0
15/09/2024;700;20,8;22,4;20,7;48;49;38;9,4;10,2;7,5;932,5;932,5;932,3;0;7;1,3;;0
15/09/2024;800;20,4;20,9;20,3;53;53;48;10,6;10,6;9,4;932,9;932,9;932,5;0,5;349;1,5;;0
15/09/2024;900;19,8;20,5;19;58;60;53;11,3;11,3;10,6;933,3;933,3;932,9;0,2;1;1,3;;0
15/09/2024;1000;20,6;20,6;18,9;58;64;57;12;12,1;11,2;934,2;934,2;933,3;0;158;1,1;114,3;0
15/09/2024;1100;24,7;24,7;20,6;40;59;39;10;13;9,5;935;935;934,2;0,6;236;1,6;791,2;0
15/09/2024;1200;30,3;30,8;24,7;23;40;22;6,7;10,8;6,1;935;935,1;934,8;1,2;348;5,2;1622;0
15/09/2024;1300;32,7;32,9;30,1;18;23;17;5,2;6,7;4,8;934,8;935;934,8;2;3;6,7;2247,5;0
15/09/2024;1400;33,3;33,8;32,4;16;18;15;3,8;5,4;3,3;934,1;934,9;934,1;2,1;37;6,3;2677,8;0
15/09/2024;1500;34,7;35,6;33,3;14;16;14;3,4;4,9;3;933,4;934,1;933,4;2,7;108;6,1;2870,3;0
15/09/2024;1600;36;36,3;34,1;13;15;13;3,3;4,2;2,7;932;933,4;932;1,8;76;6,1;2738,1;0
15/09/2024;1700;36;36,5;35;13;14;12;2,8;4,1;2,3;931;932;931;1,5;73;6,2;2471,7;0
15/09/2024;1800;36,2;36,6;35,4;12;14;12;2,7;3,7;2,3;930;931;930;1,2;100;6,2;2042,7;0
15/09/2024;1900;35,1;36,4;35,1;13;14;12;2,2;3,6;2;929,8;930,1;929,8;1,3;143;4,8;1385,7;0
15/09/2024;2000;34,2;35,4;34,2;13;14;12;1,4;3,3;1,4;930,2;930,2;929,8;1,6;87;4,1;552,9;0
15/09/2024;2100;31,2;34,2;31,2;16;16;13;2,8;2,8;1,5;930,7;930,7;930,2;0,8;54;3,2;99,3;0
15/09/2024;2200;28,9;31,2;28,9;20;20;16;3,9;3,9;2,8;931,4;931,4;930,7;0,4;85;2,1;;0
15/09/2024;2300;26,5;28,9;26,5;26;26;20;5,3;5,4;3,8;932;932;931,4;0;135;1,7;;0
16/09/2024;0;25,8;26,5;25,3;27;28;25;5,5;5,5;4,5;932,6;932,6;932;0,1;81;1,1;;0
16/09/2024;100;25,2;25,9;25;32;32;26;7,1;7,1;4,8;933,1;933,1;932,6;0,5;356;2,1;;0
16/09/2024;200;23,7;25,2;22,7;35;39;31;7,2;8,1;6,7;933,2;933,3;933;0,1;334;1,8;;0
16/09/2024;300;22,6;23,9;22,5;39;40;35;7,8;8,2;7,2;933;933,3;933;0,1;57;1,6;;0
16/09/2024;400;21,8;22,5;21,3;38;41;38;6,8;8,2;6,7;932,4;933;932,4;0,1;342;0,9;;0
16/09/2024;500;20,5;21,8;19,9;44;47;37;7,9;8,5;6,6;932,1;932,4;932;0,1;26;1,1;;0
16/09/2024;600;19,5;20,6;19,5;48;49;44;8,2;8,5;7,5;931,9;932,1;931,8;0;308;1,6;;0
16/09/2024;700;19,4;19,5;18,8;48;52;47;8,2;8,9;7,7;931,9;932;931,9;0,2;30;1,4;;0
16/09/2024;800;18,3;19,5;18,1;53;54;48;8,7;8,9;8;932,2;932,2;931,8;0;346;1,4;;0
16/09/2024;900;17,8;18,5;17,8;58;58;52;9,5;9,5;8,4;932,9;932,9;932,2;0;241;0;;0
16/09/2024;1000;19,8;20,3;17,7;56;63;53;10,7;11;9,5;933,8;933,8;932,9;0,3;210;1,5;115,7;0
16/09/2024;1100;26,3;26,6;19,7;29;56;29;6,7;10,6;6,7;934,7;934,8;933,8;0,4;310;2,6;806,4;0
16/09/2024;1200;29,8;30,3;26,2;21;30;21;5,4;7,3;5,4;935,3;935,3;934,7;0,7;302;2,3;1679,3;0
16/09/2024;1300;32,6;32,7;29,6;18;22;17;5,3;6,2;4,2;935,4;935,4;935,3;1,4;254;3,9;2294,3;0
16/09/2024;1400;33,8;34,5;32,6;18;19;16;6,2;6,5;4,6;935,1;935,4;935,1;1,3;273;4,6;2716,7;0
16/09/2024;1500;34,9;35,7;33,5;18;19;16;6,9;7,5;5,5;934,1;935,1;934,1;2,1;252;5,7;2892,4;0
16/09/2024;1600;36,3;36,7;34,9;16;18;15;6,4;6,9;5,1;933,1;934,1;933,1;1,5;294;6,3;2753,8;0
16/09/2024;1700;34,7;36,7;34,7;17;17;15;5,8;7;4,9;932,3;933,1;932,3;2,5;254;6;2501,1;0
16/09/2024;1800;35,2;36,3;34,6;17;18;15;6,4;7;5,2;931,7;932,3;931,6;1,8;241;8,9;1978,7;0
16/09/2024;1900;34,8;35,6;34,5;18;18;16;6,7;7,2;6,3;931,7;931,7;931,6;2,2;233;6,3;1424,2;0
16/09/2024;2000;32,2;34,8;32,2;25;25;18;9,5;9,5;6,6;932,2;932,2;931,7;3,7;237;8,5;570,2;0
16/09/2024;2100;32;38,9;31,9;25;26;19;9,7;12,2;9;932,8;932,8;932,2;3,3;219;9;75,1;0
16/09/2024;2200;30,2;31,9;30,2;29;29;25;10,2;10,2;9,1;933,2;933,2;932,8;1,9;189;7,7;;0
16/09/2024;2300;29;30,4;29;31;31;29;10,4;10,6;10,3;933,6;933,6;933,2;0,9;160;7;;0
17/09/2024;0;27,6;29;27,6;34;34;31;10,4;10,6;10,3;934,3;934,3;933,6;1;143;4,8;;0
17/09/2024;100;26,3;27,6;26,2;38;38;34;10,9;10,9;10,4;934,6;934,6;934,3;1,1;110;3;;0
17/09/2024;200;25,3;26,3;25,3;41;41;38;10,9;10,9;10,7;934,5;934,7;934,5;0,9;121;2,5;;0
17/09/2024;300;23,7;25,3;23,7;46;46;41;11,5;11,6;10,8;934,2;934,5;934,2;0,2;114;2;;0
17/09/2024;400;23,3;23,7;22,6;47;50;46;11,5;11,9;11,4;933,9;934,2;933,9;0,8;121;1,8;;0
17/09/2024;500;23,3;23,6;23,3;50;50;47;12,4;12,4;11,4;933,6;933,9;933,6;1,3;149;2,8;;0
17/09/2024;600;22,6;23,3;22,6;54;54;50;12,7;12,8;12,3;933,2;933,6;933,2;1;146;3;;0
17/09/2024;700;22,1;22,6;21,9;58;58;54;13,6;13,6;12,7;933,2;933,3;933,1;1,3;114;3;;0
17/09/2024;800;21,5;22,3;21,5;62;62;58;13,8;13,8;13,7;933,4;933,4;933,1;1;153;4,3;;0
17/09/2024;900;21,3;21,6;21,3;62;62;61;13,8;13,8;13,7;933,8;933,8;933,3;1,5;148;3,6;;0
17/09/2024;1000;22;22;21,3;61;63;61;14,2;14,2;13,8;934,6;934,6;933,8;1,6;149;3,4;157,4;0
17/09/2024;1100;23,4;23,8;22;54;61;54;13,7;14,3;13,7;934,8;934,8;934,6;2,2;141;4,3;694,2;0
17/09/2024;1200;26,8;27,1;23,4;41;55;41;12,5;14,3;12,2;935,1;935,1;934,9;2,7;111;5,3;1607;0
17/09/2024;1300;29;29,1;26,5;34;42;34;11,4;13;11,3;934,6;935,1;934,6;2,5;124;6,2;2302,8;0
17/09/2024;1400;32,4;32,7;28,8;26;34;26;10,6;12;10,6;933,5;934,6;933,5;2,2;113;5,8;2610,5;0
17/09/2024;1500;34,7;34,9;31,9;22;27;21;9,7;11;9,1;932,5;933,5;932,5;2,3;177;5,8;2807,2;0
17/09/2024;1600;36;36,1;34,1;17;22;17;7;9,9;6,9;931,3;932,5;931,3;1,3;88;5,2;2706,9;0
17/09/2024;1700;35,5;37;34,8;17;18;16;6,8;8,1;6,7;930,2;931,3;930,2;1,4;344;3,6;1966,9;0
17/09/2024;1800;36,2;37,3;34,9;15;19;15;5,7;7,9;5;929,4;930,2;929,4;1,2;332;3,1;1647,4;0
17/09/2024;1900;36,6;37,7;35,3;15;17;14;5,9;6,9;4,8;929,1;929,4;929,1;0,5;58;3,1;1463;0
17/09/2024;2000;34,4;36,7;34,4;18;18;15;6,3;7;5,1;929,3;929,3;929,1;1,3;164;2,9;573,4;0
17/09/2024;2100;31,4;34,5;31,4;24;24;18;8,6;8,6;6,5;929,8;929,8;929,3;0,1;114;2,5;62,9;0
17/09/2024;2200;30,8;31,5;30,8;25;25;23;8,2;8,7;7,9;930,2;930,2;929,8;0,8;123;1,5;;0
17/09/2024;2300;30,7;30,8;29,6;29;30;26;10,6;10,6;8,6;930,9;930,9;930,2;0,6;131;3,7;;0
18/09/2024;0;29,4;30,7;29,4;31;31;28;10,6;10,8;10,2;931,6;931,6;930,9;1,7;145;3,8;;0
18/09/2024;100;27,1;29,4;27,1;38;38;31;11,4;11,4;10,6;932;932;931,6;0,2;86;3,8;;0
18/09/2024;200;25,6;27;25,6;41;42;38;11,5;11,7;11,4;932,2;932,3;932;0,2;134;2,2;;0
18/09/2024;300;24,9;25,6;24,6;45;45;41;11,9;12;11,5;932,1;932,3;932,1;0,4;126;1,7;;0
18/09/2024;400;23,9;24,9;23,9;48;48;44;12,1;12,1;11,8;931,7;932,1;931,7;1,1;117;2,3;;0
18/09/2024;500;23;23,9;22,9;50;51;48;12,2;12,4;12,1;931,4;931,7;931,4;1;162;2,4;;0
18/09/2024;600;23;23,1;22,7;50;52;50;12,2;12,5;12,1;931;931,4;931;0,9;131;2,4;;0
18/09/2024;700;23,4;23,5;23;49;51;49;12,1;12,4;11,9;931,1;931,1;930,9;1,1;122;2,7;;0
18/09/2024;800;22,9;23,4;22,8;51;51;49;12,1;12,2;12;931,7;931,7;931,1;1;138;3,2;;0
18/09/2024;900;21,8;23;21,8;56;56;50;12,5;12,6;12;932,8;932,8;931,7;0,3;165;4,5;;0
18/09/2024;1000;24;24;21,8;49;56;49;12,7;12,9;12,4;933,4;933,4;932,7;0,9;136;3,4;157,9;0
18/09/2024;1100;28,9;28,9;24;30;50;30;9,8;13;9,8;934;934;933,4;2;88;6,2;863,1;0
18/09/2024;1200;30,3;30,3;28,7;28;30;28;9,9;10,1;9,2;934,3;934,4;934;3,1;87;8,5;1559,3;0
18/09/2024;1300;32,6;32,6;30,2;25;28;25;10;10,3;9,4;934,4;934,5;934,3;2,3;71;7,5;2241;0
18/09/2024;1400;33,5;33,5;31,7;24;26;24;10,2;10,4;9,4;933,9;934,4;933,9;2,8;71;8;2666,1;0
18/09/2024;1500;35,4;35,8;33,1;21;24;20;9,6;10,3;9,1;932,7;933,9;932,7;1,7;26;8;2868,2;0
18/09/2024;1600;35,8;36,5;34,6;19;22;19;8,9;10;8,5;931,6;932,7;931,6;1,9;334;6,1;2737,7;0
18/09/2024;1700;34,4;37;34,4;20;20;17;8,1;9,2;7,7;930,5;931,6;930,5;1,6;99;6;2229;0
18/09/2024;1800;36,6;36,9;35;17;20;17;7,9;9,4;7,2;929,7;930,4;929,7;1,4;103;5,6;1934,2;0
18/09/2024;1900;35,8;36,9;35,4;18;19;17;7,9;8,8;7,4;929,6;929,7;929,6;1,5;51;6;1381,4;0
18/09/2024;2000;34,6;36,2;34,6;20;20;17;8,4;8,4;7,3;929,5;929,6;929,4;1,3;81;5,4;557,1;0
18/09/2024;2100;33,1;34,6;33,1;22;22;20;8,4;8,6;8;929,8;929,8;929,5;1,7;92;4,4;76,5;0
18/09/2024;2200;30,4;33,1;30,4;27;27;22;9,1;9,2;8,4;930,4;930,4;929,8;0,7;63;4,2;;0
18/09/2024;2300;28,5;30,6;28,4;33;33;26;10,6;10,6;9,1;931,4;931,4;930,4;0;310;2,4;;0
19/09/2024;0;27,3;28,3;27,2;38;38;33;11,5;11,6;10,5;932;932;931,4;0,2;329;1,5;;0
19/09/2024;100;25,2;27,3;25,2;46;46;37;12,7;12,7;11,4;932,3;932,3;932;0;282;1,1;;0
19/09/2024;200;25,3;26,2;25,2;45;46;40;12,6;12,8;11,3;932,7;932,7;932,3;0,5;192;1,7;;0
19/09/2024;300;24,9;26,2;24,9;44;45;39;11,9;12,6;11,1;932,5;932,7;932,5;0,1;261;2,3;;0
19/09/2024;400;24,4;26,1;24,4;46;46;41;12,1;12,3;11,6;931,6;932,5;931,6;0,1;289;2,8;;0
